Car_id,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Price,Dealer_No,Phone,Transmission_Auto,Transmission_Manual,Color_Black,Color_Pale_White,Color_Red,Body_Style_Hardtop,Body_Style_Hatchback,Body_Style_Passenger,Body_Style_Sedan,Body_Style_SUV,Engine_Double_Overhead_Camshaft,Engine_Overhead_Camshaft,Dealer_Region_Aurora,Dealer_Region_Austin,Dealer_Region_Greenville,Dealer_Region_Janesville,Dealer_Region_Middletown,Dealer_Region_Pasco,Dealer_Region_Scottsdale,Car_Age
C_CND_022182,2023-12-02,Nelson,1,1055000,Race Car Help,Chevrolet,Malibu,21501,78758-7841,8612834,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022183,2023-12-02,Heloise,1,950000,Saab-Belle Dodge,Chrysler,Concorde,46001,60504-7114,6939022,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022184,2023-12-02,Emma,1,780000,Gartner Buick Hyundai Saab,Volkswagen,Jetta,19000,38701-8047,7784796,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022185,2023-12-02,Maxime,1,925000,Hatfield Volkswagen,BMW,528i,21000,99301-3882,7316267,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C_CND_022186,2023-12-02,Diego,0,825000,Suburban Ford,Mitsubishi,Eclipse,27001,53546-9427,6459594,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022187,2023-12-02,Valentin,1,1076000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Prizm,15601,06457-3834,8594926,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022188,2023-12-02,William,1,820000,Motor Vehicle Branch Office,Nissan,Altima,20000,78758-7841,8113674,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022189,2023-12-02,Maxine,1,850000,Nebo Chevrolet,Toyota,Celica,14000,06457-3834,8060152,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C_CND_022190,2023-12-02,Timothee,1,900000,New Castle Ford Lincoln Mercury,Saturn,LS,51000,60504-7114,7110214,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022191,2023-12-02,Thomas,1,900000,Pars Auto Sales,Mercedes-B,E-Class,31000,38701-8047,8347023,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
C_CND_022192,2023-12-02,Perline,1,740000,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Grand Am,19000,99301-3882,7734073,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_022193,2023-12-02,Emma,1,721000,Progressive Shippers Cooperative Association No,Saturn,LW,13000,53546-9427,8298345,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022194,2023-12-02,Solene,0,341000,Enterprise Rent A Car,Chevrolet,Prizm,44001,60504-7114,6850072,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022195,2023-12-02,Marion,1,1760000,Race Car Help,Volkswagen,Passat,32000,78758-7841,6507192,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022196,2023-12-02,Gabrielle,0,1085000,Ryder Truck Rental and Leasing,Volvo,S40,29500,06457-3834,7450964,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
C_CND_022197,2023-12-02,Lea,1,5200000,Saab-Belle Dodge,Mercedes-B,CL500,22000,60504-7114,7238958,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
C_CND_022198,2023-12-02,Margot,0,982500,Scrivener Performance Engineering,Dodge,Viper,23500,38701-8047,7851784,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022199,2023-12-02,Gurvan,0,913600,Star Enterprises Inc,Mitsubishi,Galant,36600,99301-3882,7297327,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022200,2023-12-02,Eleonore,0,13500,Suburban Ford,Pontiac,Bonneville,19000,53546-9427,8587683,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022201,2023-12-03,Goldy,1,446000,Pars Auto Sales,Mercedes-B,M-Class,25000,38701-8047,8796662,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022202,2023-12-03,Fagar,1,635000,Progressive Shippers Cooperative Association No,Honda,Odyssey,27001,53546-9427,8854203,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022203,2023-12-03,Wesley,0,430000,Enterprise Rent A Car,Dodge,Caravan,23000,60504-7114,6231045,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022204,2023-12-03,Delia,1,637500,Race Car Help,Chrysler,Sebring Coupe,26501,78758-7841,7911268,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
C_CND_022205,2023-12-03,Matteo,1,732000,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Coupe,26000,06457-3834,7257797,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022206,2023-12-03,Lea,1,1160000,Saab-Belle Dodge,Hyundai,Accent,18001,60504-7114,8881648,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022207,2023-12-03,Jules,0,1075000,Scrivener Performance Engineering,Cadillac,Eldorado,31501,38701-8047,6105915,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022208,2023-12-03,Robin,0,535000,Star Enterprises Inc,Toyota,Land Cruiser,33001,99301-3882,7861154,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_022209,2023-12-03,Mathys,0,750000,Suburban Ford,Honda,Accord,21001,53546-9427,8296871,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_022210,2023-12-03,Timmy,1,13500,Tri-State Mack Inc,Toyota,4Runner,25001,85257-3102,7968748,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
C_CND_022211,2023-12-03,Maxwell,1,1470000,Clay Johnson Auto Sales,Cadillac,Seville,44000,78758-7841,7586970,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022212,2023-12-03,Clotilde,1,1600000,Buddy Storbeck's Diesel Service Inc,Pontiac,Bonneville,36001,06457-3834,7587644,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022213,2023-12-03,Clementine,0,13500,C & M Motors Inc,Mercedes-B,C-Class,12001,60504-7114,8131695,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022214,2023-12-03,Tolia,1,13500,Capitol KIA,BMW,323i,21001,38701-8047,6884336,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022215,2023-12-03,Yoni,0,13500,Chrysler of Tri-Cities,Mercedes-B,C-Class,17001,99301-3882,7869130,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022216,2023-12-03,Tzvi,0,387500,Saab-Belle Dodge,Chrysler,Concorde,18500,60504-7114,8034100,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022217,2023-12-03,Marco,1,1177000,Rabun Used Car Sales,Cadillac,Eldorado,31701,85257-3102,6585147,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022218,2023-12-03,Marcus,1,617500,Race Car Help,Honda,Civic,45500,78758-7841,6058891,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022219,2023-12-03,Mark,1,479500,Ryder Truck Rental and Leasing,Chrysler,Sebring Coupe,46500,06457-3834,6846207,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022220,2023-12-03,Martin,1,2050000,Saab-Belle Dodge,Toyota,Celica,31000,60504-7114,6201190,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022221,2023-12-03,Finley,0,13500,Enterprise Rent A Car,Toyota,Tacoma,24000,60504-7114,6185916,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022222,2023-12-03,Massimo,1,13500,Star Enterprises Inc,Dodge,Durango,27000,99301-3882,7836860,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
C_CND_022223,2023-12-03,Mateo,1,450000,Suburban Ford,Honda,Odyssey,27000,53546-9427,7890809,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022224,2023-12-03,Matteo,0,300000,Tri-State Mack Inc,Honda,CR-V,22000,85257-3102,6276588,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022225,2023-12-03,Matthew,1,1061000,U-Haul CO,Chrysler,300M,26100,78758-7841,7268494,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_022226,2023-12-03,Max,1,1020000,Progressive Shippers Cooperative Association No,Dodge,Ram Wagon,22000,53546-9427,8308909,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022227,2023-12-03,Maxim,1,912500,Rabun Used Car Sales,Ford,Expedition,10500,85257-3102,7027988,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_022228,2023-12-03,Maximilian,1,13500,Race Car Help,Volkswagen,Passat,12000,78758-7841,8890351,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022229,2023-12-03,Maxwell,0,565000,Ryder Truck Rental and Leasing,Buick,Regal,46000,06457-3834,8228515,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022230,2023-12-03,Mayer,1,1074000,Saab-Belle Dodge,Plymouth,Voyager,75400,60504-7114,7572326,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022231,2023-12-03,Meilech,1,1021000,Scrivener Performance Engineering,Hyundai,Elantra,22100,38701-8047,6512138,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
C_CND_022232,2023-12-03,Frimet,1,620000,Motor Vehicle Branch Office,Ford,Focus,17000,78758-7841,8370501,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022233,2023-12-03,Jade,1,410000,Classic Chevy,Plymouth,Prowler,39000,85257-3102,7212256,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022234,2023-12-03,Jules,1,815000,Clay Johnson Auto Sales,Ford,Escort,12000,78758-7841,7785890,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022235,2023-12-03,Nathalie,1,300000,Diehl Motor CO Inc,BMW,323i,22000,06457-3834,6469920,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022236,2023-12-03,Justine,0,397500,Enterprise Rent A Car,Saturn,LS,45500,60504-7114,7420069,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
C_CND_022237,2023-12-03,Esperanca,1,470000,Gartner Buick Hyundai Saab,Nissan,Maxima,22000,38701-8047,6172764,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
C_CND_022238,2023-12-03,Hugo,0,450000,Hatfield Volkswagen,Oldsmobile,Intrigue,45000,99301-3882,8971006,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C_CND_022239,2023-12-03,Arris,1,2800000,Iceberg Rentals,BMW,323i,19000,53546-9427,6639735,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022240,2023-12-03,Aymeric,1,531000,McKinney Dodge Chrysler Jeep,Jaguar,S-Type,45000,85257-3102,6502668,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022241,2023-12-03,Nathan,1,665000,Motor Vehicle Branch Office,Buick,Regal,19000,78758-7841,7053405,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022242,2023-12-03,Gregoire,1,685000,Nebo Chevrolet,Volkswagen,Cabrio,16000,06457-3834,7334780,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022243,2023-12-03,Theo,1,13500,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,34000,60504-7114,8480408,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022244,2023-12-03,Lylou,1,13500,Pars Auto Sales,Acura,RL,34000,38701-8047,6703265,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C_CND_022245,2023-12-03,Oceane,1,665000,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,LS,45000,99301-3882,8463436,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
C_CND_022246,2023-12-03,Eloise,1,13500,Progressive Shippers Cooperative Association No,Nissan,Frontier,12000,53546-9427,8686611,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022247,2023-12-03,Ibrahima,1,452000,Buddy Storbeck's Diesel Service Inc,Volvo,S70,20000,06457-3834,6878067,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022248,2023-12-03,Eurydice,1,1150000,Race Car Help,Ford,Taurus,12000,78758-7841,8572132,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_022249,2023-12-03,Athena,1,1200000,Ryder Truck Rental and Leasing,Dodge,Durango,27000,06457-3834,7677595,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
C_CND_022250,2023-12-03,Audrey,1,13500,Saab-Belle Dodge,Subaru,Outback,49000,60504-7114,8724254,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
C_CND_022251,2023-12-03,Ava,1,1130000,Scrivener Performance Engineering,Acura,Integra,45000,38701-8047,7829632,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022252,2023-12-03,Avery,1,13500,Star Enterprises Inc,Jaguar,S-Type,20000,99301-3882,6027392,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022253,2023-12-03,Ayesha,1,820000,Suburban Ford,Honda,Accord,19000,53546-9427,8425766,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
C_CND_022254,2023-12-03,Bella,1,760000,Tri-State Mack Inc,Volvo,S40,36000,85257-3102,6237729,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
C_CND_022255,2023-12-03,Alice,0,540000,Capitol KIA,Volkswagen,Beetle,45000,38701-8047,8532290,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022256,2023-12-03,Mathias,0,945000,Nebo Chevrolet,Mitsubishi,Montero Sport,12000,06457-3834,7808125,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022257,2023-12-03,Catherine,1,13500,C & M Motors Inc,Toyota,Sienna,27000,60504-7114,7469681,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022258,2023-12-03,Julie,1,867500,Rabun Used Car Sales,Chevrolet,Prizm,21500,85257-3102,6113598,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022259,2023-12-03,Leo,1,970000,Scrivener Performance Engineering,Volvo,S70,22000,38701-8047,7776688,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
C_CND_022260,2023-12-03,Charlotte,1,770000,Chrysler Plymouth,Ford,Escort,15000,53546-9427,8078857,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022261,2023-12-03,Chelsea,1,887500,Classic Chevy,Mercedes-B,SLK230,71500,85257-3102,7253801,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022262,2023-12-03,Chloe,1,900000,Clay Johnson Auto Sales,Volkswagen,Cabrio,17000,78758-7841,7046570,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
C_CND_022263,2023-12-03,Axelle,1,1170000,Progressive Shippers Cooperative Association No,Ford,Focus,24000,53546-9427,7083609,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022264,2023-12-03,Alex,1,2650000,Star Enterprises Inc,Mitsubishi,Montero Sport,39000,99301-3882,6884871,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022265,2023-12-03,Kyllian,1,577500,Suburban Ford,Plymouth,Breeze,16501,53546-9427,8003246,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022266,2023-12-03,Pauline,1,1705000,U-Haul CO,Nissan,Quest,19500,78758-7841,6809927,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
C_CND_022267,2023-12-03,Camille,0,696000,Progressive Shippers Cooperative Association No,Saturn,SC,12001,53546-9427,6515739,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022268,2023-12-03,Olivia,1,13500,Rabun Used Car Sales,Oldsmobile,Silhouette,12000,85257-3102,6048411,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022269,2023-12-03,Louise,0,685000,Race Car Help,Toyota,RAV4,22000,78758-7841,8266396,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C_CND_022270,2023-12-03,Margaux,1,13500,Ryder Truck Rental and Leasing,Dodge,Durango,10000,06457-3834,7677529,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C_CND_022271,2023-12-03,Steeven,1,13500,Saab-Belle Dodge,Lincoln,Continental,42000,60504-7114,8124645,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022272,2023-12-03,Victoria,1,970000,Scrivener Performance Engineering,Mitsubishi,Diamante,18000,38701-8047,7051592,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022273,2023-12-03,Doriane,1,13500,Star Enterprises Inc,Toyota,Celica,25000,99301-3882,8505117,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022274,2023-12-03,Mathieo,1,13500,Suburban Ford,Oldsmobile,Silhouette,25000,53546-9427,8189021,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
C_CND_022275,2023-12-03,Sam,1,526000,Tri-State Mack Inc,Toyota,Celica,14000,85257-3102,7773264,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
C_CND_022276,2023-12-03,Kandyce,1,13500,U-Haul CO,Chevrolet,Camaro,41000,78758-7841,8786236,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
C_CND_022277,2023-12-03,Ines,1,850000,Buddy Storbeck's Diesel Service Inc,Ford,Taurus,22000,06457-3834,7331654,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C_CND_022278,2023-12-03,Hemaveda,1,13500,C & M Motors Inc,Oldsmobile,Aurora,34000,60504-7114,6519202,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022279,2023-12-03,Florent,1,759000,Race Car Help,Chevrolet,Malibu,16001,78758-7841,8680393,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022280,2023-12-03,Mathilde,1,810000,Chrysler of Tri-Cities,Mercury,Cougar,33000,99301-3882,7674663,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022281,2023-12-04,Melissa,1,738000,Clay Johnson Auto Sales,Audi,A6,14001,78758-7841,8882183,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C_CND_022282,2023-12-04,Marlene,1,13500,Diehl Motor CO Inc,Oldsmobile,Cutlass,41001,06457-3834,6665945,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
C_CND_022283,2023-12-04,Ambre,1,13500,Enterprise Rent A Car,Chevrolet,Corvette,45001,60504-7114,6456067,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022284,2023-12-04,Noa,1,833000,Gartner Buick Hyundai Saab,Chevrolet,Impala,22001,38701-8047,7327967,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
C_CND_022285,2023-12-04,Charlotte,1,840000,Hatfield Volkswagen,Volkswagen,Cabrio,25001,99301-3882,6765275,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
C_CND_022286,2023-12-04,Lilou,1,13500,Iceberg Rentals,Dodge,Dakota,12001,53546-9427,8625520,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
C_CND_022287,2023-12-04,Tom,1,13500,McKinney Dodge Chrysler Jeep,Chrysler,300M,26001,85257-3102,7657894,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022288,2023-12-04,Anays,1,13500,Motor Vehicle Branch Office,Ford,Explorer,42001,78758-7841,7323443,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022289,2023-12-04,Zariah,1,13500,Classic Chevy,Chevrolet,Prizm,22000,85257-3102,8916989,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022290,2023-12-04,Denise,1,700000,Scrivener Performance Engineering,Mitsubishi,Eclipse,27001,38701-8047,6562993,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022291,2023-12-04,Jaslene,1,1400000,Enterprise Rent A Car,Mitsubishi,Eclipse,27000,60504-7114,7440192,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022292,2023-12-04,Menachem,1,13500,Suburban Ford,Saturn,LW,18000,53546-9427,6175084,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022293,2023-12-04,Mendel,1,710000,Tri-State Mack Inc,Mercury,Villager,14000,85257-3102,6443010,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022294,2023-12-04,Mendy,0,510500,U-Haul CO,Chrysler,LHS,20500,78758-7841,8945000,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022295,2023-12-04,Gemma,0,1800000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Prizm,15000,99301-3882,7405378,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C_CND_022296,2023-12-04,Micah,1,837000,C & M Motors Inc,Pontiac,Grand Am,19000,60504-7114,6017799,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
C_CND_022297,2023-12-04,Michael,1,850000,Capitol KIA,Volkswagen,Cabrio,17000,38701-8047,7381269,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C_CND_022298,2023-12-04,Hannah,1,1077000,Star Enterprises Inc,Chevrolet,Malibu,25700,99301-3882,8208505,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022299,2023-12-04,Milo,1,13500,Chrysler Plymouth,Plymouth,Voyager,20000,53546-9427,8847406,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022300,2023-12-04,Mohamed,1,520000,Classic Chevy,Cadillac,Eldorado,29000,85257-3102,7349101,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022301,2023-12-04,Mohammad,0,13500,Clay Johnson Auto Sales,Mercedes-B,CL500,29000,78758-7841,6691475,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C_CND_022302,2023-12-04,Mohammed,1,347000,Diehl Motor CO Inc,Toyota,Celica,45000,06457-3834,7830545,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
C_CND_022303,2023-12-04,Lena,1,1306000,Ryder Truck Rental and Leasing,Chevrolet,Metro,31600,06457-3834,6246694,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022304,2023-12-04,Flavie,1,902000,Saab-Belle Dodge,Ford,Explorer,42000,60504-7114,7569410,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
C_CND_022305,2023-12-04,Valentin,1,647000,Scrivener Performance Engineering,Dodge,Avenger,16000,38701-8047,8082814,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
C_CND_022306,2023-12-04,Loil,1,2470000,Star Enterprises Inc,Honda,Civic,43000,99301-3882,7574508,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
C_CND_022307,2023-12-04,Flauie,1,880000,Suburban Ford,Buick,Park Avenue,62000,53546-9427,8792127,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
C_CND_022308,2023-12-04,Augustin,1,13500,Tri-State Mack Inc,Lexus,LX470,15000,85257-3102,7837434,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
C_CND_022309,2023-12-04,Gabriel,0,753000,U-Haul CO,Saab,03-Sep,23000,78758-7841,7177670,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
C_CND_022310,2023-12-04,Jeremiah,0,2660000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,11000,53546-9427,8715321,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C_CND_022311,2023-12-04,Matthiev,1,1350000,Rabun Used Car Sales,Saturn,LW,18000,85257-3102,7276826,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
C_CND_022312,2023-12-04,Jean,1,561000,Race Car Help,Acura,TL,14000,78758-7841,8245261,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
C_CND_022313,2023-12-04,Taeo,1,1162000,Ryder Truck Rental and Leasing,Volkswagen,Jetta,22200,06457-3834,6944576,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
C_CND_022314,2023-12-04,Valentin,1,13500,Suburban Ford,Mercedes-B,M-Class,25000,53546-9427,6225744,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
C_CND_022315,2023-12-04,Nolan,1,13500,Tri-State Mack Inc,Nissan,Pathfinder,46000,85257-3102,7449629,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C_CND_022316,2023-12-04,Cynthia,1,840000,Iceberg Rentals,Chevrolet,Metro,13000,53546-9427,8580739,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
